Track_ID,Artist,Url_spotify,Track,Album,Album_type,Uri,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Url_youtube,Title,Channel,Views,Likes,Comments,Licensed,official_video,Stream
61,Linkin Park,https://open.spotify.com/artist/6XyY86QOPPrYVGvF9ch6wz,Numb,Meteora,album,spotify:track:2nLtzopw4rPReszdYBJU6h,0.496,0.863,9,-4.153,0.0381,0.0046,0,0.639,0.243,110.018,185587,https://www.youtube.com/watch?v=kXYiU_JCYtU,Numb [Official Music Video] - Linkin Park,Linkin Park,1928733776,12341722,550921,TRUE,TRUE,1195213410
62,Linkin Park,https://open.spotify.com/artist/6XyY86QOPPrYVGvF9ch6wz,What I've Done,Minutes to Midnight,album,spotify:track:18lR4BzEs7e3qzc0KVkTpU,0.623,0.93,5,-5.285,0.0324,0.0141,1.64E-06,0.138,0.287,120.119,205613,https://www.youtube.com/watch?v=8sgycukafqQ,What I've Done [Official Music Video] - Linkin Park,Linkin Park,587927093,3370635,148741,TRUE,TRUE,589294152
63,Linkin Park,https://open.spotify.com/artist/6XyY86QOPPrYVGvF9ch6wz,Numb / Encore,Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course,single,spotify:track:5sNESr6pQfIhL3krM8CtZn,0.687,0.793,2,-4.254,0.166,0.0603,0,0.582,0.751,107.045,205733,https://www.youtube.com/watch?v=DLlF2FMv968,Numb/Encore [Live] - Linkin Park & Jay Z,Linkin Park,44436981,226771,9260,TRUE,TRUE,778880225
64,Linkin Park,https://open.spotify.com/artist/6XyY86QOPPrYVGvF9ch6wz,One Step Closer,Hybrid Theory (Bonus Edition),album,spotify:track:3K4HG9evC7dg3N0R9cYqk4,0.492,0.969,9,-4.419,0.0491,0.0014,1.32E-06,0.0787,0.538,95.136,157333,https://www.youtube.com/watch?v=4qlCC1GOwFw,One Step Closer [Official HD Music Video] - Linkin Park,Linkin Park,154808291,1102031,33750,TRUE,TRUE,447287242
65,Linkin Park,https://open.spotify.com/artist/6XyY86QOPPrYVGvF9ch6wz,Faint,Meteora,album,spotify:track:4Yf5bqU3NK4kNOypcrLYwU,0.554,0.978,4,-3.554,0.131,0.111,0,0.0731,0.594,135.095,162600,https://www.youtube.com/watch?v=LYU-8IFcDPw,Faint [Official Music Video] - Linkin Park,Linkin Park,378323695,2061834,65731,TRUE,TRUE,413355749
66,Linkin Park,https://open.spotify.com/artist/6XyY86QOPPrYVGvF9ch6wz,Bleed It Out,Minutes to Midnight,album,spotify:track:0UFDKFqW2oGspYeYqo9wjA,0.529,0.967,1,-3.647,0.0508,0.114,0,0.61,0.596,140.127,166373,https://www.youtube.com/watch?v=OnuuYcqhzCE,Bleed It Out [Official Music Video] - Linkin Park,Linkin Park,135176149,762715,27609,TRUE,TRUE,388331061
67,Linkin Park,https://open.spotify.com/artist/6XyY86QOPPrYVGvF9ch6wz,Papercut,Hybrid Theory (Bonus Edition),album,spotify:track:1Vej0qeQ3ioKwpI6FUbRv1,0.524,0.939,9,-3.994,0.113,0.00022,0,0.623,0.661,150.184,184867,https://www.youtube.com/watch?v=vjVkXlxsO8Q,Papercut [Official HD Music Video] - Linkin Park,Linkin Park,240834555,1400306,50003,TRUE,TRUE,345142662
68,Linkin Park,https://open.spotify.com/artist/6XyY86QOPPrYVGvF9ch6wz,Crawling,Hybrid Theory (Bonus Edition),album,spotify:track:57BrRMwf9LrcmuOsyGilwr,0.58,0.702,4,-5.565,0.0337,0.0466,3.20E-06,0.536,0.299,105.076,208960,https://www.youtube.com/watch?v=Gd9OhYroLN0,Crawling [Official HD Music Video] - Linkin Park,Linkin Park,374506972,2197293,96490,TRUE,TRUE,391929621
69,Linkin Park,https://open.spotify.com/artist/6XyY86QOPPrYVGvF9ch6wz,BURN IT DOWN,LIVING THINGS,album,spotify:track:7oVEtyuv9NBmnytsCIsY5I,0.585,0.972,9,-4.45,0.0534,0.0143,0,0.0707,0.585,110.006,230253,https://www.youtube.com/watch?v=dxytyRy-O1k,BURN IT DOWN [Official Music Video] - Linkin Park,Linkin Park,353135986,2534190,113567,TRUE,TRUE,368132993
70,Radiohead,https://open.spotify.com/artist/4Z8W4fKeB5YxbusRsdQVPb,Creep,Pablo Honey,album,spotify:track:70LcF31zb1H0PyJoS1Sx1r,0.515,0.43,7,-9.935,0.0372,0.0097,0.000133,0.129,0.104,91.844,238640,https://www.youtube.com/watch?v=XFkzRNyygfk,Radiohead - Creep,Radiohead,763497849,4777393,147276,TRUE,TRUE,1101854725
71,Radiohead,https://open.spotify.com/artist/4Z8W4fKeB5YxbusRsdQVPb,No Surprises,OK Computer,album,spotify:track:10nyNJ6zNy2YVYLrcwLccB,0.255,0.393,5,-10.654,0.0278,0.0577,0.00361,0.113,0.118,76.426,229120,https://www.youtube.com/watch?v=u5CVsCnxyXg,Radiohead - No Surprises,Radiohead,167847274,1274934,40034,TRUE,TRUE,379349681
72,Radiohead,https://open.spotify.com/artist/4Z8W4fKeB5YxbusRsdQVPb,Karma Police,OK Computer,album,spotify:track:63OQupATfueTdZMWTxW03A,0.36,0.501,7,-9.129,0.0258,0.0638,9.32E-05,0.172,0.324,74.807,264067,https://www.youtube.com/watch?v=1uYWYWPc9HU,Radiohead - Karma Police,Radiohead,89246405,593396,17682,TRUE,TRUE,382823305
73,Radiohead,https://open.spotify.com/artist/4Z8W4fKeB5YxbusRsdQVPb,High and Dry,The Bends,album,spotify:track:2a1iMaoWQ5MnvLFBDv4qkf,0.419,0.383,4,-11.782,0.0256,0.0724,0.0176,0.0896,0.35,87.568,257480,https://www.youtube.com/watch?v=AG6H5i1x5A0,Radiohead -  High & Dry -  American Version [OFFICIAL MUSIC VIDEO],Justice Elan Wenzloff,80290,2133,238,FALSE,FALSE,291096318
74,Radiohead,https://open.spotify.com/artist/4Z8W4fKeB5YxbusRsdQVPb,Exit Music (For A Film),OK Computer,album,spotify:track:0z1o5L7HJx562xZSATcIpY,0.293,0.276,4,-11.357,0.0349,0.224,0.122,0.167,0.195,121.603,267187,https://www.youtube.com/watch?v=Bf01riuiJWA,Exit Music (For A Film),Radiohead - Topic,10644157,171322,1669,TRUE,TRUE,146857863
75,Radiohead,https://open.spotify.com/artist/4Z8W4fKeB5YxbusRsdQVPb,Weird Fishes/ Arpeggi,In Rainbows,album,spotify:track:4wajJ1o7jWIg62YqpkHC7S,0.531,0.61,11,-8.025,0.0387,0.772,0.756,0.0908,0.199,152.958,318187,https://www.youtube.com/watch?v=TNRCvG9YtYI,Radiohead - Weird Fishes -  by Tobias Stretch,Radiohead,15335499,125774,4852,FALSE,TRUE,121688699
76,Radiohead,https://open.spotify.com/artist/4Z8W4fKeB5YxbusRsdQVPb,Jigsaw Falling Into Place,In Rainbows,album,spotify:track:0YJ9FWWHn9EfnN0lHwbzvV,0.462,0.832,11,-6.085,0.0479,0.108,0.00416,0.0741,0.807,165.653,248893,https://www.youtube.com/watch?v=GoLJJRIWCLU,Radiohead - Jigsaw Falling Into Place,Radiohead,26398730,180969,8010,TRUE,TRUE,79367881
77,Radiohead,https://open.spotify.com/artist/4Z8W4fKeB5YxbusRsdQVPb,Fake Plastic Trees,The Bends,album,spotify:track:73CKjW3vsUXRpy3NnX4H7F,0.463,0.229,2,-12.592,0.0297,0.167,0.0997,0.202,0.135,73.543,290707,https://www.youtube.com/watch?v=n5h0qHwNrHk,Radiohead - Fake Plastic Trees,Radiohead,61340263,398951,15400,TRUE,TRUE,219867047
78,Radiohead,https://open.spotify.com/artist/4Z8W4fKeB5YxbusRsdQVPb,Just,The Bends,album,spotify:track:1dyTcli07c77mtQK3ahUZR,0.291,0.767,7,-6.913,0.0862,0.000401,0.012,0.0763,0.359,175.702,234800,https://www.youtube.com/watch?v=oIFLtNYI3Ls,Radiohead - Just,Radiohead,15041854,146328,6899,TRUE,TRUE,88945336
79,Radiohead,https://open.spotify.com/artist/4Z8W4fKeB5YxbusRsdQVPb,Nude,In Rainbows,album,spotify:track:35YyxFpE0ZTOoqFx5bADW8,0.516,0.342,4,-9.785,0.0342,0.832,0.579,0.0857,0.167,128.378,255387,https://www.youtube.com/watch?v=BbWBRnDK_AE,Radiohead - Nude,Radiohead,12205514,124486,4536,TRUE,TRUE,86388469
80,AC/DC,https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un,Highway to Hell,Highway to Hell,album,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,0.574,0.913,6,-4.793,0.133,0.061,0.00158,0.156,0.423,115.728,208400,https://www.youtube.com/watch?v=l482T0yNkeo,AC/DC - Highway to Hell (Official Video),acdcVEVO,274830901,2039258,44487,TRUE,TRUE,1143164505
81,AC/DC,https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un,Thunderstruck,The Razors Edge,album,spotify:track:57bgtoPSgt236HzfBOd8kj,0.502,0.89,4,-5.175,0.0364,0.000147,0.0117,0.217,0.259,133.52,292880,https://www.youtube.com/watch?v=v2AC41dglnM,AC/DC - Thunderstruck (Official Video),acdcVEVO,1224226060,5989128,153047,TRUE,TRUE,1088388556
82,AC/DC,https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un,Back In Black,Back In Black,album,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,0.31,0.7,9,-5.678,0.047,0.011,0.00965,0.0828,0.763,188.386,255493,https://www.youtube.com/watch?v=pAgnJDJN4VA,AC/DC - Back In Black (Official Video),acdcVEVO,915158054,5643694,134549,TRUE,TRUE,1182379398
83,AC/DC,https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un,You Shook Me All Night Long,Back In Black,album,spotify:track:2SiXAy7TuUkycRVbbWDEpo,0.532,0.767,7,-5.509,0.0574,0.00287,0.000513,0.39,0.755,127.361,210173,https://www.youtube.com/watch?v=Lo2qQmj0_h4,AC/DC - You Shook Me All Night Long (Official Video),acdcVEVO,279117834,1348845,26645,TRUE,TRUE,802076123
84,AC/DC,https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un,T.N.T.,High Voltage,album,spotify:track:7LRMbd3LEoV5wZJvXT1Lwb,0.754,0.759,9,-5.218,0.302,0.153,0.000108,0.101,0.435,126.366,214667,https://www.youtube.com/watch?v=44XYEeD1A1U,"AC/DC - T.N.T. (Live At River Plate, December 2009)",acdcVEVO,240908491,934797,19584,TRUE,TRUE,526521070
85,AC/DC,https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un,Hells Bells,Back In Black,album,spotify:track:69QHm3pustz01CJRwdo20z,0.389,0.873,4,-4.768,0.0475,0.00532,0.0055,0.273,0.303,106.767,312293,https://www.youtube.com/watch?v=etAIpkdhU9Q,AC/DC - Hells Bells (Official Video),acdcVEVO,252038354,1067479,29353,TRUE,TRUE,296521772
86,AC/DC,https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un,Dirty Deeds Done Dirt Cheap,Dirty Deeds Done Dirt Cheap,album,spotify:track:2d4e45fmUnguxh6yqC7gNT,0.668,0.906,11,-4.881,0.17,0.214,0.00245,0.135,0.507,135.653,231933,https://www.youtube.com/watch?v=jsjdjWGDvFk,AC/DC - Dirty Deeds Done Dirt Cheap (Official Audio),acdcVEVO,852728,14044,1029,TRUE,TRUE,269837425
87,AC/DC,https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un,Shoot to Thrill,Back In Black,album,spotify:track:0C80GCp0mMuBzLf3EAXqxv,0.457,0.904,2,-5.303,0.0747,0.000239,0.0879,0.396,0.48,141.038,317427,https://www.youtube.com/watch?v=xRQnJyP77tY,AC/DC - Shoot To Thrill (Iron Man 2 Version),acdcVEVO,172293392,642344,17673,TRUE,TRUE,292026041
88,AC/DC,https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),High Voltage,album,spotify:track:7nemcVsXVFZF01iqpIIo2Y,0.456,0.863,3,-3.551,0.0894,0.133,0.0538,0.0553,0.532,135.962,301227,https://www.youtube.com/watch?v=j9Z39Uqybcw,AC/DC - It's a Long Way to the Top (If You Wanna Rock 'n' Roll) (Official Video),Official Lives & Music Videos - Official Channel,102527,1881,240,FALSE,FALSE,196347993
89,AC/DC,https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un,Rock N Roll Train,Black Ice,album,spotify:track:4feXJ5IC3avXsVW9WNFSag,0.547,0.931,2,-2.356,0.0615,0.000998,0.0118,0.278,0.697,118.4,261507,https://www.youtube.com/watch?v=FrFvNphZ5BQ,AC/DC - Rock N Roll Train (Official Video),acdcVEVO,18237531,119749,2251,TRUE,TRUE,144143014
90,Black Eyed Peas,https://open.spotify.com/artist/1yxSLGMDHlW21z4YXirZDS,I Gotta Feeling,THE E.N.D. (THE ENERGY NEVER DIES),album,spotify:track:2H1047e0oMSj10dgp7p2VG,0.744,0.766,0,-6.375,0.0265,0.0873,0,0.509,0.61,127.966,289133,https://www.youtube.com/watch?v=uSD4vsh1zDA,The Black Eyed Peas - I Gotta Feeling (Official Music Video),BlackEyedPeasVEVO,638267058,3670416,131565,TRUE,TRUE,1001227038
91,Black Eyed Peas,https://open.spotify.com/artist/1yxSLGMDHlW21z4YXirZDS,DON'T YOU WORRY,ELEVATION,album,spotify:track:0YJW8OXw8G1xDfkzaID3vv,0.831,0.868,11,-5.282,0.0325,0.176,0,0.184,0.483,131.971,194438,https://www.youtube.com/watch?v=me19SUmWu2s,"Black Eyed Peas, Shakira, David Guetta - DON'T YOU WORRY (Official Music Video)",BlackEyedPeasVEVO,144690551,1327396,57072,TRUE,TRUE,162685755
92,Black Eyed Peas,https://open.spotify.com/artist/1yxSLGMDHlW21z4YXirZDS,Where Is The Love?,Elephunk,album,spotify:track:0xmjwnQ3FNE6HuWCt2nHdZ,0.834,0.699,5,-3.222,0.178,0.111,0,0.131,0.809,94.086,272533,https://www.youtube.com/watch?v=WpYeekQkAdc,The Black Eyed Peas - Where Is The Love? (Official Music Video),BlackEyedPeasVEVO,888076529,4899065,180386,TRUE,TRUE,752091441
93,Black Eyed Peas,https://open.spotify.com/artist/1yxSLGMDHlW21z4YXirZDS,Just Can’t Get Enough,The Beginning,album,spotify:track:3JA9Jsuxr4xgHXEawAdCp4,0.659,0.628,0,-8.685,0.179,0.186,0,0.105,0.262,94.05,219427,https://www.youtube.com/watch?v=OrTyD7rjBpw,The Black Eyed Peas - Just Can't Get Enough (Official Music Video),BlackEyedPeasVEVO,292211575,1594576,70720,TRUE,TRUE,331578264
94,Black Eyed Peas,https://open.spotify.com/artist/1yxSLGMDHlW21z4YXirZDS,GIRL LIKE ME,TRANSLATION,album,spotify:track:1zLBsSVxETQOfINOLYvT5m,0.965,0.485,2,-8.784,0.191,0.0206,0.0237,0.0655,0.312,124.025,222523,https://www.youtube.com/watch?v=vMLk_T0PPbk,"Black Eyed Peas, Shakira - GIRL LIKE ME (Official Music Video)",BlackEyedPeasVEVO,662529115,5488829,222922,TRUE,TRUE,453923193
95,Black Eyed Peas,https://open.spotify.com/artist/1yxSLGMDHlW21z4YXirZDS,Pump It,Monkey Business,album,spotify:track:6btyEL6NwUa97Nex9cZFvo,0.649,0.931,1,-3.15,0.181,0.0093,0,0.751,0.744,153.645,213067,https://www.youtube.com/watch?v=ZaI2IlHwmgQ,The Black Eyed Peas - Pump It (Official Music Video),BlackEyedPeasVEVO,755836314,4746197,133551,TRUE,TRUE,492130246
96,Black Eyed Peas,https://open.spotify.com/artist/1yxSLGMDHlW21z4YXirZDS,Pump It Louder,Pump It Louder,single,spotify:track:2yEHX6MqAXPyD7bm47A2Br,0.66,0.942,4,-2.273,0.185,0.00789,1.76E-05,0.834,0.543,126.017,158571,https://www.youtube.com/watch?v=H7qR7xvKFEU,Tiësto & Black Eyed Peas - Pump It Louder (Official Video),Tiësto,2099141,61252,1238,TRUE,TRUE,27908495
97,Black Eyed Peas,https://open.spotify.com/artist/1yxSLGMDHlW21z4YXirZDS,Meet Me Halfway,THE E.N.D. (THE ENERGY NEVER DIES),album,spotify:track:6wOYnPq1hPihRepcDClPUw,0.798,0.629,11,-6.857,0.0735,0.00474,2.29E-05,0.324,0.4,130.002,284373,https://www.youtube.com/watch?v=I7HahVwYpwo,The Black Eyed Peas - Meet Me Halfway (Official Music Video),BlackEyedPeasVEVO,458724349,2094991,73011,TRUE,TRUE,363930118
98,Black Eyed Peas,https://open.spotify.com/artist/1yxSLGMDHlW21z4YXirZDS,RITMO (Bad Boys For Life),TRANSLATION,album,spotify:track:5NyS3oxTlos3Agl2YtZwrC,0.732,0.716,10,-6.968,0.0561,0.0295,0.000758,0.73,0.666,105.093,214855,https://www.youtube.com/watch?v=EzKkl64rRbM,"Black Eyed Peas, J Balvin - RITMO (Bad Boys For Life) (Official Music Video)",BlackEyedPeasVEVO,1021503328,6398855,130819,TRUE,TRUE,869795408
99,Black Eyed Peas,https://open.spotify.com/artist/1yxSLGMDHlW21z4YXirZDS,SIMPLY THE BEST,ELEVATION,album,spotify:track:31rWRFlQyMpmF6hfN4vUFj,0.872,0.789,1,-6.047,0.132,0.203,2.39E-05,0.125,0.646,126.042,236190,https://www.youtube.com/watch?v=AbNOhZ1rsG8,"Black Eyed Peas, Anitta, El Alfa - SIMPLY THE BEST (Official Music Video)",BlackEyedPeasVEVO,43226385,242932,38381,TRUE,TRUE,18501860
100,Michael Jackson,https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm,Billie Jean,Thriller,album,spotify:track:7J1uxwnxfQLu4APicE5Rnj,0.932,0.457,11,-9.62,0.0541,0.0173,0.0436,0.0414,0.884,117.002,294227,https://www.youtube.com/watch?v=Zi_XLOBDo_Y,Michael Jackson - Billie Jean (Official Video),michaeljacksonVEVO,1300732161,9523245,508425,TRUE,TRUE,1302677366
101,Michael Jackson,https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm,Chicago,XSCAPE,album,spotify:track:5BKKy9fIJL5uM9fz1SnqyP,0.608,0.756,7,-2.675,0.176,0.0784,0,0.187,0.55,176.086,245507,https://www.youtube.com/watch?v=xaYSqjvZjTs,Michael Jackson - Chicago,MJ4481,545655,7314,386,FALSE,FALSE,103974637
102,Michael Jackson,https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm,Beat It,Thriller,album,spotify:track:3BovdzfaX4jb5KFQwoPfAw,0.776,0.711,3,-9.03,0.0473,0.0242,0.000353,0.234,0.901,138.728,258400,https://www.youtube.com/watch?v=oRdxUFDoQe0,Michael Jackson - Beat It (Official 4K Video),michaeljacksonVEVO,905692299,6656468,259358,TRUE,TRUE,826832314
103,Michael Jackson,https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm,Smooth Criminal - 2012 Remaster,Bad (Remastered),album,spotify:track:5T7ywazdGIydr6JCW6t02j,0.853,0.981,8,-3.947,0.0751,0.247,0.468,0.306,0.595,118.193,257760,https://www.youtube.com/watch?v=q8w1d01Y2vY,Michael Jackson - Smooth Criminal (Single Version) HD,vman,84652754,672624,25952,FALSE,FALSE,526030670
104,Michael Jackson,https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm,Rock with You - Single Version,Off the Wall,album,spotify:track:7oOOI85fVQvVnK5ynNMdW7,0.808,0.535,1,-12.521,0.0353,0.179,9.91E-05,0.158,0.848,114.031,220627,https://www.youtube.com/watch?v=5X-Mrc2l1d0,Michael Jackson - Rock With You (Official Video),michaeljacksonVEVO,301845823,2269865,87490,TRUE,TRUE,346137424
105,Michael Jackson,https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm,Don't Stop 'Til You Get Enough,Off the Wall,album,spotify:track:46eu3SBuFCXWsPT39Yg3tJ,0.878,0.821,11,-9.875,0.089,0.126,0.0461,0.183,0.947,118.881,365467,https://www.youtube.com/watch?v=yURRmWtbTbo,Michael Jackson - Don’t Stop 'Til You Get Enough (Official Video),michaeljacksonVEVO,349102050,2254295,89160,TRUE,TRUE,389644450
106,Michael Jackson,https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm,They Don't Care About Us,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",album,spotify:track:3wuCCNCnBhJlwkIJTBZFiv,0.859,0.905,0,-5.539,0.129,0.205,0.00837,0.322,0.731,89.946,284160,https://www.youtube.com/watch?v=QNJL6nfu__Q,Michael Jackson - They Don’t Care About Us (Brazil Version) (Official Video),michaeljacksonVEVO,978680025,8312571,335112,TRUE,TRUE,256361972
107,Michael Jackson,https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm,Remember the Time,Dangerous,album,spotify:track:4jnFqNWeJCeCRHc4HCdxfd,0.831,0.921,5,-2.383,0.0582,0.153,0.00224,0.305,0.795,108.002,239227,https://www.youtube.com/watch?v=LeiFF0gvqcc,Michael Jackson - Remember The Time (Official Video),michaeljacksonVEVO,504057332,3085718,127080,TRUE,TRUE,224254298
108,Michael Jackson,https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm,The Way You Make Me Feel - 2012 Remaster,Bad (Remastered),album,spotify:track:76HKOVWqsEg26SECtmw7Rz,0.877,0.854,1,-4.523,0.147,0.0544,5.50E-05,0.144,0.54,114.472,298120,https://www.youtube.com/watch?v=HzZ_urpj4As,Michael Jackson - The Way You Make Me Feel (Official Video),michaeljacksonVEVO,436325398,2515830,94765,TRUE,TRUE,349629692
109,Michael Jackson,https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm,Love Never Felt So Good,XSCAPE,album,spotify:track:48td6xvpokdYwvbl3JIiXP,0.775,0.719,7,-6.212,0.0435,0.132,1.79E-06,0.0662,0.712,117.513,246027,https://www.youtube.com/watch?v=oG08ukJPtR8,"Michael Jackson, Justin Timberlake - Love Never Felt So Good (Official Video)",michaeljacksonVEVO,343328494,2121502,53821,TRUE,TRUE,280500270
110,P!nk,https://open.spotify.com/artist/1KCSPY1glIKqW2TotWuXOR,Just Give Me a Reason (feat. Nate Ruess),The Truth About Love,album,spotify:track:1mKXFLRA179hdOWQBwUk9e,0.778,0.547,2,-7.273,0.0489,0.346,0.000302,0.132,0.441,95.002,242733,https://www.youtube.com/watch?v=OpQFFLBMEPI,P!nk - Just Give Me A Reason ft. Nate Ruess,PinkVEVO,1518313784,6420621,166423,TRUE,TRUE,995490565
111,P!nk,https://open.spotify.com/artist/1KCSPY1glIKqW2TotWuXOR,Never Gonna Not Dance Again,Never Gonna Not Dance Again,single,spotify:track:6sZo5nJIsFWXefRCCexpx0,0.668,0.802,5,-4.005,0.0917,0.0273,0,0.163,0.769,113.796,225789,https://www.youtube.com/watch?v=iqYK79jCssA,P!NK - Never Gonna Not Dance Again (Official Video),PinkVEVO,10941241,216805,7540,TRUE,TRUE,34361626
112,P!nk,https://open.spotify.com/artist/1KCSPY1glIKqW2TotWuXOR,Raise Your Glass,Raise Your Glass,single,spotify:track:1gv4xPanImH17bKZ9rOveR,0.7,0.709,7,-5.006,0.0838,0.0048,0,0.029,0.624,122.019,202960,https://www.youtube.com/watch?v=XjVNlG5cZyQ,P!nk - Raise Your Glass (Official Video),PinkVEVO,237232986,1026177,47667,TRUE,TRUE,502735560
113,P!nk,https://open.spotify.com/artist/1KCSPY1glIKqW2TotWuXOR,Try,The Truth About Love,album,spotify:track:1jF7IL57ayN4Ity3jQqGu0,0.674,0.628,2,-7.079,0.03,0.00144,0,0.0944,0.552,103.998,247907,https://www.youtube.com/watch?v=yTCDVfMz15M,P!nk - Try (Official Video),PinkVEVO,534286492,2554163,78435,TRUE,TRUE,476783121
114,P!nk,https://open.spotify.com/artist/1KCSPY1glIKqW2TotWuXOR,So What,Funhouse (Expanded Edition),album,spotify:track:0JiY190vktuhSGN6aqJdrt,0.534,0.87,11,-3.078,0.0425,0.000334,0,0.241,0.462,126.019,215160,https://www.youtube.com/watch?v=FJfFZqTlWrQ,P!nk - So What (Official Video),PinkVEVO,432775314,2187945,60960,TRUE,TRUE,471672024
115,P!nk,https://open.spotify.com/artist/1KCSPY1glIKqW2TotWuXOR,What About Us,Beautiful Trauma,album,spotify:track:0Qh38w01QRXK6KHIv0e3hb,0.491,0.588,1,-6.177,0.0506,0.0281,2.01E-06,0.0906,0.193,113.608,269600,https://www.youtube.com/watch?v=ClU3fctbGls,P!NK - What About Us (Official Video),PinkVEVO,339837769,1819636,38357,TRUE,TRUE,662431775
116,P!nk,https://open.spotify.com/artist/1KCSPY1glIKqW2TotWuXOR,Cover Me In Sunshine,All I Know So Far: Setlist,album,spotify:track:0UKUfxIkDAMZz7hMdiVX3m,0.473,0.592,5,-6.859,0.138,0.0528,0,0.131,0.292,159.7,138573,https://www.youtube.com/watch?v=vGZhMIXH62M,"P!NK, Willow Sage Hart - Cover Me In Sunshine (Official Video)",PinkVEVO,80575503,948515,24233,TRUE,TRUE,346097538
117,P!nk,https://open.spotify.com/artist/1KCSPY1glIKqW2TotWuXOR,TRUSTFALL,TRUSTFALL,single,spotify:track:4FWbsd91QSvgr1dSWwW51e,0.636,0.888,8,-3.889,0.0945,0.00162,0.000216,0.147,0.25,122.032,237200,https://www.youtube.com/watch?v=D2KE2a5qo0g,P!NK - TRUSTFALL (Official Video),PinkVEVO,3309247,146755,5707,TRUE,TRUE,2790105
118,P!nk,https://open.spotify.com/artist/1KCSPY1glIKqW2TotWuXOR,Who Knew,I'm Not Dead,album,spotify:track:2hns6Dv29Yrg68AVTJiAyA,0.688,0.734,9,-4.569,0.0274,0.00462,0,0.0756,0.46,140.004,208493,https://www.youtube.com/watch?v=NJWIbIe0N90,P!nk - Who Knew (Official Video),PinkVEVO,168736063,611231,20095,TRUE,TRUE,219363750
119,P!nk,https://open.spotify.com/artist/1KCSPY1glIKqW2TotWuXOR,True Love (feat. Lily Allen),The Truth About Love,album,spotify:track:1QNqrsNQ1JVLEwncov3lEY,0.457,0.823,9,-4.76,0.311,0.00144,0,0.108,0.578,192.205,230733,https://www.youtube.com/watch?v=zsmUOdmm02A,P!nk - True Love (Official Video) ft. Lily Allen,PinkVEVO,149977268,938718,31361,TRUE,TRUE,170002964
120,Eminem,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,Mockingbird,Encore (Deluxe Version),album,spotify:track:561jH07mF1jHuk7KlaeF0s,0.637,0.678,0,-3.798,0.266,0.209,0,0.156,0.254,84.039,250760,https://www.youtube.com/watch?v=S9bCLPwzSC0,Eminem - Mockingbird [Official Music Video],EminemVEVO,719661717,5550929,205147,TRUE,TRUE,908006704
121,Eminem,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,Without Me,The Eminem Show,album,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,0.908,0.669,7,-2.827,0.0738,0.00286,0,0.237,0.662,112.238,290320,https://www.youtube.com/watch?v=YVkUvmDQ3HY,Eminem - Without Me (Official Music Video),EminemVEVO,1590485349,11469490,341006,TRUE,TRUE,1457351902
